pid,Player,Season,AVG,FPTS_TG,ATT_RUSHING_avg,YDS_RUSHING_avg,TD_RUSHING_avg,REC_RECEIVING_avg,TGT_RECEIVING_avg,YDS_RECEIVING_avg,TD_RECEIVING_avg,FL_MISC_avg,G_MISC_avg,FPTS/G_MISC_avg,FPTS_MISC_avg,ATT_RUSHING/G_avg,YDS_RUSHING/G_avg,TD_RUSHING/G_avg,REC_RECEIVING/G_avg,TGT_RECEIVING/G_avg,YDS_RECEIVING/G_avg,TD_RECEIVING/G_avg,FL_MISC/G_avg,YDS/ATT_RUSHING_avg,TD/ATT_RUSHING_avg,YDS/REC_RECEIVING_avg,YDS/TGT_RECEIVING_avg,REC/TGT_RECEIVING_avg,TD/TGT_RECEIVING_avg,ATT_RUSHING_ewm,YDS_RUSHING_ewm,TD_RUSHING_ewm,REC_RECEIVING_ewm,TGT_RECEIVING_ewm,YDS_RECEIVING_ewm,TD_RECEIVING_ewm,FL_MISC_ewm,G_MISC_ewm,FPTS/G_MISC_ewm,FPTS_MISC_ewm,ATT_RUSHING/G_ewm,YDS_RUSHING/G_ewm,TD_RUSHING/G_ewm,REC_RECEIVING/G_ewm,TGT_RECEIVING/G_ewm,YDS_RECEIVING/G_ewm,TD_RECEIVING/G_ewm,FL_MISC/G_ewm,YDS/ATT_RUSHING_ewm,TD/ATT_RUSHING_ewm,YDS/REC_RECEIVING_ewm,YDS/TGT_RECEIVING_ewm,REC/TGT_RECEIVING_ewm,TD/TGT_RECEIVING_ewm,ATT_RUSHING_ls,YDS_RUSHING_ls,TD_RUSHING_ls,REC_RECEIVING_ls,TGT_RECEIVING_ls,YDS_RECEIVING_ls,TD_RECEIVING_ls,FL_MISC_ls,G_MISC_ls,FPTS/G_MISC_ls,FPTS_MISC_ls,ATT_RUSHING/G_ls,YDS_RUSHING/G_ls,TD_RUSHING/G_ls,REC_RECEIVING/G_ls,TGT_RECEIVING/G_ls,YDS_RECEIVING/G_ls,TD_RECEIVING/G_ls,FL_MISC/G_ls,YDS/ATT_RUSHING_ls,TD/ATT_RUSHING_ls,YDS/REC_RECEIVING_ls,YDS/TGT_RECEIVING_ls,REC/TGT_RECEIVING_ls,TD/TGT_RECEIVING_ls,Rookie,Career_Years
14164,Geoff Swaim (ARI),2018,295.0,43.2,0.0,0.0,0.0,3.0,3.6666666666666665,31.333333333333332,0.0,0.0,9.333333333333334,0.46666666666666673,4.633333333333334,0.0,0.0,0.0,0.35000000000000003,0.42407407407407405,3.111111111111111,0.0,0.0,,,8.0,7.041666666666667,0.9166666666666666,0.0,0.0,0.0,0.0,3.0549680444071763,3.6957225264412576,33.43307561322513,0.0,0.0,10.585786437626906,0.46568542494923804,4.870791583526102,0.0,0.0,0.0,0.33063096916953677,0.4018259116177681,3.2113619133339344,0.0,0.0,,,9.34786126322063,8.426776695296637,0.9199056897457397,0.0,0.0,0.0,0.0,2.0,2.0,25.0,0.0,0.0,15.0,0.2,3.5,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,1.6666666666666667,0.0,0.0,,,12.5,12.5,1.0,0.0,0,3
11830,Ryan Griffin (FA),2018,242.0,42.5,0.0,0.0,0.0,27.666666666666668,44.666666666666664,283.6666666666667,1.6666666666666667,0.3333333333333333,10.666666666666666,4.833333333333333,52.20000000000001,0.0,0.0,0.0,2.4014550264550265,4.039021164021165,26.02843915343915,0.16335978835978834,0.020833333333333332,,,11.181282051282052,6.4774163303575065,0.5879703232644409,0.04143736496677673,0.0,0.0,0.0,26.43974435525741,43.190434926105844,270.0554419773113,1.5469181606780271,0.32037724101704074,10.33647700847534,4.728150896406816,49.77233453603787,0.0,0.0,0.0,2.346040845689505,4.020441394952328,25.395100193575093,0.15511555876445648,0.020023577563565046,,,11.181910322556918,6.3393531114169885,0.5762713929627468,0.03941100539176483,0.0,0.0,0.0,13.0,26.0,158.0,1.0,0.0,7.0,4.3,30.3,0.0,0.0,0.0,1.8571428571428572,3.7142857142857144,22.571428571428573,0.14285714285714285,0.0,,,12.153846153846153,6.076923076923077,0.5,0.038461538461538464,0,3
11881,Demetrius Harris (FA),2018,451.0,40.4,0.0,0.0,0.0,14.0,25.666666666666668,140.33333333333334,1.0,0.0,16.0,1.7333333333333334,27.7,0.0,0.0,0.0,0.875,1.6041666666666667,8.770833333333334,0.0625,0.0,,,10.083722377840026,5.698338220918866,0.5663454824745147,0.050579527998882844,0.0,0.0,0.0,15.187672642712108,28.28150896406816,157.66076070813094,1.0,0.0,16.0,1.8679622758982959,30.000666874203226,0.0,0.0,0.0,0.9492295401695068,1.76759431025426,9.853797544258184,0.0625,0.0,,,10.351236496289442,5.694900536465199,0.5528666658600747,0.04387457417951602,0.0,0.0,0.0,18.0,35.0,224.0,1.0,0.0,16.0,2.3,37.4,0.0,0.0,0.0,1.125,2.1875,14.0,0.0625,0.0,,,12.444444444444445,6.4,0.5142857142857142,0.02857142857142857,0,3
9706,Ed Dickson (FA),2018,253.0,39.2,0.0,0.0,0.0,19.0,31.0,230.66666666666666,1.3333333333333333,0.0,16.0,2.5,40.56666666666667,0.0,0.0,0.0,1.1875,1.9375,14.416666666666666,0.08333333333333333,0.0,,,11.694771241830063,6.936881466486729,0.6017206477732794,0.050129329734592894,0.0,0.0,0.0,20.64742322406636,33.72515977796412,268.338765358965,1.2265409196609862,0.0,16.0,2.7459750581354254,44.5168336658956,0.0,0.0,0.0,1.2904639515041476,2.1078224861227577,16.771172834935314,0.07665880747881164,0.0,,,12.505385466279948,7.438721813652994,0.5999186591206241,0.04372738962870954,0.0,0.0,0.0,30.0,48.0,437.0,1.0,0.0,16.0,4.0,64.7,0.0,0.0,0.0,1.875,3.0,27.3125,0.0625,0.0,,,14.566666666666666,9.104166666666666,0.625,0.020833333333333332,0,3
10026,Virgil Green (FA),2018,261.0,36.5,0.0,0.0,0.0,16.0,24.666666666666668,200.33333333333334,1.0,0.0,14.666666666666666,2.4,34.03333333333333,0.0,0.0,0.0,1.1527777777777777,1.7986111111111114,14.166666666666666,0.06944444444444443,0.0,,,12.944083694083693,8.873518973518975,0.6769860769860769,0.046382746382746386,0.0,0.0,0.0,16.10993608881435,25.219872177628705,201.65961653288613,1.0,0.0,14.718491035931835,2.40321995349166,34.220929697695794,0.0,0.0,0.0,1.1537105743503742,1.8231994677190966,14.18558866082702,0.06917452585452169,0.0,,,12.898632374870576,8.598492201946595,0.6600521183099066,0.04435620138930069,0.0,0.0,0.0,14.0,22.0,191.0,1.0,0.0,16.0,2.0,32.1,0.0,0.0,0.0,0.875,1.375,11.9375,0.0625,0.0,,,13.642857142857142,8.681818181818182,0.6363636363636364,0.045454545454545456,0,3
13963,Nick Boyle (FA),2018,445.0,32.8,0.0,0.0,0.0,17.333333333333332,22.0,133.33333333333334,0.0,0.0,10.666666666666666,2.0,23.333333333333332,0.0,0.0,0.0,1.5010101010101013,1.8525252525252525,11.59191919191919,0.0,0.0,,,7.694444444444444,6.4906645776211,0.846455150802977,0.0,0.0,0.0,0.0,18.686291501015244,23.896732653217928,140.73297269524122,0.0,0.0,11.210441152202687,2.015547310779551,24.77568853799766,0.0,0.0,0.0,1.5368333308330042,1.9116555797266364,11.632118905809385,0.0,0.0,,,7.55987425299432,6.34225008550977,0.8405428779354515,0.0,0.0,0.0,0.0,28.0,37.0,203.0,0.0,0.0,15.0,2.4,36.3,0.0,0.0,0.0,1.8666666666666667,2.466666666666667,13.533333333333333,0.0,0.0,,,7.25,5.486486486486487,0.7567567567567568,0.0,0,3
16500,Michael Roberts (FA),2018,330.0,32.5,0.0,0.0,0.0,4.0,7.0,46.0,0.0,0.0,15.0,0.4,6.6,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,3.066666666666667,0.0,0.0,,,11.5,6.571428571428571,0.5714285714285714,0.0,0.0,0.0,0.0,4.0,7.0,46.0,0.0,0.0,15.0,0.4,6.6,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,3.066666666666667,0.0,0.0,,,11.5,6.571428571428571,0.5714285714285714,0.0,0.0,0.0,0.0,4.0,7.0,46.0,0.0,0.0,15.0,0.4,6.6,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,3.066666666666667,0.0,0.0,,,11.5,6.571428571428571,0.5714285714285714,0.0,0,1
9912,Lance Kendricks (FA),2018,455.0,32.5,0.0,0.0,0.0,31.0,54.0,315.6666666666667,1.6666666666666667,0.3333333333333333,15.666666666666666,3.6,56.4,0.0,0.0,0.0,1.9722222222222223,3.4305555555555554,20.069444444444443,0.10694444444444444,0.020833333333333332,,,10.352592592592593,5.886877394636016,0.5713327859879583,0.033853311439518335,0.0,0.0,0.0,29.83785815017221,52.79232113119105,307.3463819668055,1.5469181606780271,0.32037724101704074,15.773459080339014,3.4423644587799114,54.29432175380074,0.0,0.0,0.0,1.888464146850449,3.3372768906429386,19.440409395079268,0.0985702260395516,0.020023577563565046,,,10.527222177047761,5.853003815559989,0.5587264433129214,0.031637235438617295,0.0,0.0,0.0,18.0,35.0,203.0,1.0,0.0,16.0,2.2,35.3,0.0,0.0,0.0,1.125,2.1875,12.6875,0.0625,0.0,,,11.277777777777779,5.8,0.5142857142857142,0.02857142857142857,0,3
13565,Josh Hill (FA),2018,466.0,32.5,0.3333333333333333,-2.6666666666666665,0.0,15.666666666666666,24.666666666666668,131.33333333333334,1.3333333333333333,0.6666666666666666,13.666666666666666,2.1999999999999997,27.366666666666664,0.020833333333333332,-0.16666666666666666,0.0,1.2222222222222223,1.8981481481481481,10.622685185185185,0.09953703703703703,0.041666666666666664,-8.0,0.0,8.415277777777778,5.484848484848484,0.6474747474747474,0.05252525252525253,0.4530818393219729,-3.624654714575783,0.0,15.67962275898296,23.81232735728789,131.55634918610406,1.2265409196609862,0.9061636786439458,13.757359312880716,2.112603585627265,26.179898987322336,0.028317614957623305,-0.22654091966098644,0.0,1.2135848273446939,1.830896120362606,10.54278197955354,0.09223270113936223,0.05663522991524661,-8.0,0.0,8.42117269459625,5.650319988952386,0.6687749167467917,0.050259958901899715,1.0,-8.0,0.0,16.0,22.0,125.0,1.0,2.0,16.0,1.4,21.7,0.0625,-0.5,0.0,1.0,1.375,7.8125,0.0625,0.125,-8.0,0.0,7.8125,5.681818181818182,0.7272727272727273,0.045454545454545456,0,3
11692,Tyler Eifert (FA),2018,146.0,31.4,0.0,0.0,0.0,28.333333333333332,42.0,351.6666666666667,6.0,0.0,7.666666666666667,8.833333333333334,85.33333333333333,0.0,0.0,0.0,3.2083333333333335,4.689102564102565,39.8525641025641,0.5416666666666666,0.0,,,12.304376657824934,8.631263178071688,0.7065746597661491,0.09401955146635999,0.0,0.0,0.0,22.88339516915337,34.087167579323776,286.3930631610314,4.546918160678027,0.0,6.414213562373096,7.736200780135965,67.362512864748,0.0,0.0,0.0,2.9736948559746637,4.304461508888738,36.916589546918225,0.42677669529663687,0.0,,,12.242434664212517,8.736807240880509,0.7193359622206663,0.07388041434421155,0.0,0.0,0.0,4.0,5.0,46.0,0.0,0.0,2.0,3.3,6.6,0.0,0.0,0.0,2.0,2.5,23.0,0.0,0.0,,,11.5,9.2,0.8,0.0,0,3
17415,Jordan Akins (CLE),2018,357.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
9992,Lee Smith (FA),2018,454.0,30.3,0.0,0.0,0.0,8.666666666666666,10.0,58.333333333333336,0.3333333333333333,0.0,11.666666666666666,1.1666666666666667,12.166666666666666,0.0,0.0,0.0,0.9333333333333332,1.0180555555555555,5.555555555555556,0.022222222222222223,0.0,,,6.722222222222221,5.70901320901321,0.8834498834498835,0.025641025641025644,0.0,0.0,0.0,8.265409196609864,9.85119563423677,59.583024154233165,0.22654091966098644,0.0,11.928932188134526,1.0922263446102245,11.450252531694169,0.0,0.0,0.0,0.8883395169153367,0.9883950897656056,5.532064692570853,0.015102727977399096,0.0,,,7.174256169830193,5.898709336634126,0.8590060010501553,0.01742622458930665,0.0,0.0,0.0,8.0,11.0,76.0,0.0,0.0,16.0,0.7,11.6,0.0,0.0,0.0,0.5,0.6875,4.75,0.0,0.0,,,9.5,6.909090909090909,0.7272727272727273,0.0,0,3
17272,Mike Gesicki (NE),2018,179.0,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
17283,Hayden Hurst (CAR),2018,187.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
10003,Charles Clay (FA),2018,197.0,26.9,0.0,0.0,0.0,52.333333333333336,79.33333333333333,546.0,3.0,0.0,13.666666666666666,7.233333333333334,98.76666666666667,0.0,0.0,0.0,3.83076923076923,5.805128205128206,40.11282051282051,0.2170940170940171,0.0,,,10.474968934942398,6.914170327963432,0.6598907460976426,0.03732169249410629,0.0,0.0,0.0,52.01609976745831,78.8445268922045,549.2815089640682,2.867295401695068,0.0,13.640754482034081,7.2,98.13997319030636,0.0,0.0,0.0,3.813940979671446,5.7790885304928326,40.438595694247226,0.2074175030630241,0.0,,,10.607550492543812,7.002643783491695,0.6599625638354382,0.03580171280672887,0.0,0.0,0.0,49.0,74.0,558.0,2.0,0.0,13.0,7.1,92.3,0.0,0.0,0.0,3.769230769230769,5.6923076923076925,42.92307692307692,0.15384615384615385,0.0,,,11.387755102040817,7.54054054054054,0.6621621621621622,0.02702702702702703,0,3
16458,Jordan Leggett (FA),2018,335.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
11507,Garrett Celek (FA),2018,250.0,23.5,0.0,0.0,0.0,23.0,37.0,290.6666666666667,3.3333333333333335,0.3333333333333333,14.333333333333334,4.2,59.9,0.0,0.0,0.0,1.6174242424242424,2.577651515151515,19.9280303030303,0.23674242424242423,0.020833333333333332,,,12.6194797338173,7.941558441558442,0.6316450216450216,0.09611832611832612,0.0,0.0,0.0,23.109936088814354,37.31370849898476,306.50414342509066,3.4530818393219724,0.32037724101704074,14.867295401695069,4.213270459830493,62.283118940814,0.0,0.0,0.0,1.5666516155951797,2.512309785462332,20.353571778185874,0.2351250797014574,0.020023577563565046,,,13.333647674913239,8.360716562898782,0.6278678021153798,0.0984138866801768,0.0,0.0,0.0,21.0,33.0,336.0,4.0,0.0,16.0,4.3,68.1,0.0,0.0,0.0,1.3125,2.0625,21.0,0.25,0.0,,,16.0,10.181818181818182,0.6363636363636364,0.12121212121212122,0,3
12145,Austin Seferian-Jenkins (FA),2018,172.5,20.5,0.0,0.0,0.0,28.0,44.333333333333336,283.0,2.6666666666666665,0.3333333333333333,9.666666666666666,6.266666666666667,57.633333333333326,0.0,0.0,0.0,2.763532763532764,4.495319495319495,30.952787952787947,0.3044363044363045,0.025641025641025644,,,11.693797313797313,7.063663663663664,0.6213790713790713,0.06436821436821437,0.0,0.0,0.0,31.576355412200883,48.77069679694528,287.659142599982,2.585786437626905,0.4530818393219729,10.35924551796592,5.886453311830133,59.16264691321612,0.0,0.0,0.0,2.885012343827128,4.553187216096621,28.8630250460521,0.2696067728519478,0.0348524491786133,,,10.676472458910842,6.616073131243695,0.636365156706475,0.057622010845142686,0.0,0.0,0.0,50.0,74.0,357.0,3.0,1.0,13.0,5.9,76.7,0.0,0.0,0.0,3.8461538461538463,5.6923076923076925,27.46153846153846,0.23076923076923078,0.07692307692307693,,,7.14,4.824324324324325,0.6756756756756757,0.04054054054054054,0,3
9850,Logan Paulsen (FA),2018,464.0,19.6,0.0,0.0,0.0,1.5,6.0,7.5,0.0,0.0,15.0,0.1,1.5,0.0,0.0,0.0,0.09375,0.3839285714285714,0.46875,0.0,0.0,,,5.0,0.75,0.15,0.0,0.0,0.0,0.0,1.2426406871192854,5.313708498984761,6.2132034355964265,0.0,0.0,14.82842712474619,0.08284271247461902,1.2426406871192854,0.0,0.0,0.0,0.07766504294495534,0.342567253287028,0.38832521472477666,0.0,0.0,,,5.0,0.6213203435596427,0.12426406871192852,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,,,,0.0,0.0,0.0,0,2
13957,Nick O'Leary (FA),2018,463.0,18.6,0.0,0.0,0.0,10.666666666666666,16.333333333333332,157.66666666666666,0.6666666666666666,0.3333333333333333,11.666666666666666,1.9000000000000001,25.099999999999998,0.0,0.0,0.0,0.7597222222222223,1.2527777777777778,12.613888888888889,0.044444444444444446,0.022222222222222223,,,21.434343434343432,10.179563492063492,0.5545634920634921,0.020833333333333332,0.0,0.0,0.0,13.077736553897756,19.663522991524662,190.79737176507442,0.9061636786439458,0.4530818393219729,12.82842712474619,2.187396414372735,30.790178328710127,0.0,0.0,0.0,0.9013674589928922,1.4168103661891926,14.104348166555555,0.06041091190959638,0.03020545595479819,,,19.071596304354554,9.961926789420659,0.5929642022175209,0.028317614957623305,0.0,0.0,0.0,22.0,32.0,322.0,2.0,1.0,15.0,3.5,53.2,0.0,0.0,0.0,1.4666666666666666,2.1333333333333333,21.466666666666665,0.13333333333333333,0.06666666666666667,,,14.636363636363637,10.0625,0.6875,0.0625,0,3
11417,Derek Carrier (FA),2018,412.0,16.2,0.0,0.0,0.0,9.0,11.666666666666666,74.0,0.3333333333333333,0.0,11.333333333333334,1.1666666666666667,13.9,0.0,0.0,0.0,0.746031746031746,0.9563492063492062,6.023809523809523,0.027777777777777776,0.0,,,7.389705882352942,5.954545454545454,0.8333333333333334,0.015151515151515152,0.0,0.0,0.0,8.116604830846635,10.608554947117485,67.31485267422957,0.22654091966098644,0.0,11.624654714575785,1.002276850949058,12.149033200812193,0.0,0.0,0.0,0.6599311879579755,0.8514122033857139,5.3600995424207545,0.01887840997174887,0.0,,,7.501944568608836,5.97824488035426,0.8249456529892378,0.01029731453004484,0.0,0.0,0.0,8.0,11.0,71.0,0.0,0.0,14.0,0.8,11.1,0.0,0.0,0.0,0.5714285714285714,0.7857142857142857,5.071428571428571,0.0,0.0,,,8.875,6.454545454545454,0.7272727272727273,0.0,0,3
15671,Seth DeValve (FA),2018,452.0,15.9,0.0,0.0,0.0,21.5,35.0,261.0,1.5,0.5,14.0,3.15,44.85,0.0,0.0,0.0,1.4479166666666667,2.3125,17.635416666666668,0.11458333333333333,0.03125,,,12.334848484848484,8.696839080459771,0.7011494252873564,0.09195402298850575,0.0,0.0,0.0,23.473088065418814,38.94617613083763,283.99076528401054,1.414213562373095,0.585786437626905,14.34314575050762,3.2615223689149766,47.449329060095224,0.0,0.0,0.0,1.5533624962497374,2.5376893987706257,18.84536288069614,0.10564724608053074,0.03661165235168156,,,12.272198389490654,8.373167837344466,0.6784702521216229,0.0791353598948303,0.0,0.0,0.0,33.0,58.0,395.0,1.0,1.0,16.0,3.8,60.0,0.0,0.0,0.0,2.0625,3.625,24.6875,0.0625,0.0625,,,11.969696969696969,6.810344827586207,0.5689655172413793,0.017241379310344827,0,2
16457,Adam Shaheen (FA),2018,281.0,15.3,0.0,0.0,0.0,12.0,14.0,127.0,3.0,0.0,13.0,2.8,36.7,0.0,0.0,0.0,0.9230769230769231,1.0769230769230769,9.76923076923077,0.23076923076923078,0.0,,,10.583333333333334,9.071428571428571,0.8571428571428571,0.21428571428571427,0.0,0.0,0.0,12.0,14.0,127.0,3.0,0.0,13.0,2.8,36.7,0.0,0.0,0.0,0.9230769230769231,1.0769230769230769,9.76923076923077,0.23076923076923078,0.0,,,10.583333333333334,9.071428571428571,0.8571428571428571,0.21428571428571427,0.0,0.0,0.0,12.0,14.0,127.0,3.0,0.0,13.0,2.8,36.7,0.0,0.0,0.0,0.9230769230769231,1.0769230769230769,9.76923076923077,0.23076923076923078,0.0,,,10.583333333333334,9.071428571428571,0.8571428571428571,0.21428571428571427,0,1
11812,Luke Willson (FA),2018,226.0,15.2,0.0,0.0,0.0,15.666666666666666,23.0,165.0,2.3333333333333335,0.0,13.666666666666666,2.8000000000000003,38.33333333333333,0.0,0.0,0.0,1.1718073593073592,1.7137445887445886,12.168019480519481,0.16774891774891776,0.0,,,10.443137254901961,7.096570096570097,0.6833166833166833,0.10517260517260518,0.0,0.0,0.0,15.453081839321973,22.585786437626908,158.90340139525023,2.6796227589829593,0.0,13.945031955592825,2.832037724101704,39.69461761308376,0.0,0.0,0.0,1.136727682742161,1.6553356581719474,11.536404647233681,0.18770236154963602,0.0,,,10.215103497818326,6.974902788345272,0.685883231351195,0.12160374672711115,0.0,0.0,0.0,15.0,22.0,153.0,4.0,0.0,16.0,2.9,46.8,0.0,0.0,0.0,0.9375,1.375,9.5625,0.25,0.0,,,10.2,6.954545454545454,0.6818181818181818,0.18181818181818182,0,3
9988,Niles Paul (FA),2018,440.0,14.5,1.0,2.0,0.0,7.5,10.5,60.5,0.0,0.0,11.0,0.85,10.0,0.07142857142857142,0.14285714285714285,0.0,0.5892857142857143,0.8035714285714286,5.044642857142858,0.0,0.0,2.0,0.0,10.365384615384615,9.223684210526315,0.8421052631578947,0.0,1.17157287525381,2.34314575050762,0.0,8.443650813895955,11.958369439657385,66.24769132100263,0.0,0.0,11.51471862576143,0.9100505063388334,11.080909114099004,0.08368377680384356,0.16736755360768713,0.0,0.647497939818257,0.8985492702297877,5.331108282789844,0.0,0.0,2.0,0.0,9.827569641031328,8.489984415033051,0.8150148091704511,0.0,2.0,4.0,0.0,13.0,19.0,94.0,0.0,0.0,14.0,1.2,16.3,0.14285714285714285,0.2857142857142857,0.0,0.9285714285714286,1.3571428571428572,6.714285714285714,0.0,0.0,2.0,0.0,7.230769230769231,4.947368421052632,0.6842105263157895,0.0,0,2
16456,Jake Butt (FA),2018,214.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
14072,A.J. Derby (FA),2018,457.0,12.3,0.0,0.0,0.0,18.5,30.0,202.0,1.0,1.0,10.5,3.15,33.45,0.0,0.0,0.0,1.7545454545454546,2.8181818181818183,19.090909090909093,0.09090909090909091,0.09545454545454546,,,10.80952380952381,7.05,0.6625000000000001,0.025,0.0,0.0,0.0,18.928932188134524,31.7157287525381,209.20606076066002,1.17157287525381,1.0,10.585786437626906,3.31299423149112,35.41450942165613,0.0,0.0,0.0,1.7810612625392255,2.9585596252076627,19.621225250784505,0.10650662502307363,0.09467466874884632,,,10.948416137110229,6.887005768508882,0.6389087296526013,0.02928932188134525,0.0,0.0,0.0,21.0,40.0,244.0,2.0,1.0,11.0,4.1,44.9,0.0,0.0,0.0,1.9090909090909092,3.6363636363636362,22.181818181818183,0.18181818181818182,0.09090909090909091,,,11.619047619047619,6.1,0.525,0.05,0,2
9685,Jermaine Gresham (FA),2018,447.0,11.9,0.0,0.0,0.0,29.333333333333332,46.333333333333336,312.0,1.6666666666666667,0.0,15.0,3.733333333333333,55.86666666666667,0.0,0.0,0.0,1.956547619047619,3.077182539682539,20.768055555555556,0.1115079365079365,0.0,,,10.904677404677406,6.792862021857924,0.6288162271323355,0.03583838203848896,0.0,0.0,0.0,30.883395169153374,47.63408574000181,321.6784785837382,1.7734590803390136,0.0,14.867295401695069,3.9242640687119286,58.25029992498459,0.0,0.0,0.0,2.0807000947040266,3.1934229987121494,21.618009470719308,0.1198758601505253,0.0,,,10.61317879559104,6.803845503201358,0.6467934179743565,0.037282785981333284,0.0,0.0,0.0,33.0,46.0,322.0,2.0,0.0,14.0,4.3,60.7,0.0,0.0,0.0,2.357142857142857,3.2857142857142856,23.0,0.14285714285714285,0.0,,,9.757575757575758,7.0,0.717391304347826,0.043478260869565216,0,3
14339,Eric Tomlinson (HOU),2018,394.0,11.2,0.0,0.0,0.0,4.0,5.5,60.5,0.5,0.0,10.5,0.8,11.05,0.0,0.0,0.0,0.2857142857142857,0.39285714285714285,4.321428571428571,0.03571428571428571,0.0,,,15.125,11.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,4.68629150101524,6.443650813895955,70.8801589528555,0.585786437626905,0.0,11.100505063388336,0.937258300203048,12.9458802715546,0.0,0.0,0.0,0.33473510721537425,0.4602607724211396,5.062868496632536,0.04184188840192178,0.0,,,15.125,11.0,0.7272727272727273,0.09090909090909091,0.0,0.0,0.0,8.0,11.0,121.0,1.0,0.0,14.0,1.6,22.1,0.0,0.0,0.0,0.5714285714285714,0.7857142857142857,8.642857142857142,0.07142857142857142,0.0,,,15.125,11.0,0.7272727272727273,0.09090909090909091,0,2
12149,Xavier Grimble (FA),2018,336.0,9.6,0.0,0.0,0.0,8.0,15.0,75.0,1.5,0.0,14.0,1.5499999999999998,20.5,0.0,0.0,0.0,0.5897435897435898,1.1076923076923078,5.605128205128205,0.11025641025641025,0.0,,,8.563636363636363,4.587301587301587,0.5396825396825398,0.10317460317460317,0.0,0.0,0.0,7.485281374238571,13.97056274847714,67.62236636408618,1.414213562373095,0.0,14.171572875253812,1.4213203435596427,18.990158697766475,0.0,0.0,0.0,0.5457505448067155,1.0205860787172967,5.009462376682927,0.10277759261714163,0.0,,,8.192415051723575,4.410281954103212,0.5424059186548225,0.10453629266074452,0.0,0.0,0.0,5.0,9.0,32.0,1.0,0.0,15.0,0.8,11.7,0.0,0.0,0.0,0.3333333333333333,0.6,2.1333333333333333,0.06666666666666667,0.0,,,6.4,3.5555555555555554,0.5555555555555556,0.1111111111111111,0,2
9172,Delanie Walker (FA),2018,77.5,7.2,1.6666666666666667,15.0,0.3333333333333333,77.66666666666667,115.33333333333333,898.3333333333334,5.333333333333333,0.6666666666666666,15.333333333333334,10.733333333333334,163.5,0.10833333333333334,1.0027777777777778,0.020833333333333332,5.075,7.534722222222222,58.768055555555556,0.3513888888888889,0.041666666666666664,13.5,0.16666666666666666,11.595855266068034,7.76461955099726,0.6702294953068946,0.04692241998743547,1.7734590803390136,10.773459080339016,0.4530818393219729,75.64742322406637,113.10050506338834,868.4153577376179,4.961131723051123,0.9061636786439458,15.453081839321973,10.21876726427121,156.8686291501015,0.11445492336158447,0.7220062873502839,0.028317614957623305,4.9034613144801495,7.330483320206144,56.37086949778774,0.32507859187855015,0.05663522991524661,9.464466094067264,0.22654091966098644,11.506236289044718,7.659997022803361,0.666328154292332,0.04445201963246603,2.0,-2.0,1.0,74.0,111.0,807.0,3.0,2.0,16.0,8.6,137.5,0.125,-0.125,0.0625,4.625,6.9375,50.4375,0.1875,0.125,-1.0,0.5,10.905405405405405,7.27027027027027,0.6666666666666666,0.02702702702702703,0,3
16527,Jacob Hollister (LV),2018,422.0,7.2,1.0,5.0,0.0,4.0,11.0,42.0,0.0,0.0,15.0,0.4,6.7,0.06666666666666667,0.3333333333333333,0.0,0.26666666666666666,0.7333333333333333,2.8,0.0,0.0,5.0,0.0,10.5,3.8181818181818183,0.36363636363636365,0.0,1.0,5.0,0.0,4.0,11.0,42.0,0.0,0.0,15.0,0.4,6.7,0.06666666666666667,0.3333333333333333,0.0,0.26666666666666666,0.7333333333333333,2.8,0.0,0.0,5.0,0.0,10.5,3.8181818181818183,0.36363636363636365,0.0,1.0,5.0,0.0,4.0,11.0,42.0,0.0,0.0,15.0,0.4,6.7,0.06666666666666667,0.3333333333333333,0.0,0.26666666666666666,0.7333333333333333,2.8,0.0,0.0,5.0,0.0,10.5,3.8181818181818183,0.36363636363636365,0.0,0,1
15808,Rico Gathers (FA),2018,289.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
